Código	Nome da Propriedade	Código SIGEF/SNCI	Município	Área_ha	Codigo Único	Lat	Lon
SDD0969	FAZENDA TRÊS PINHEIROS IV	9501301337878	São Desidério	414,2	9501301337878	-12,737617	-45,703615
SDD0970	FAZENDA ESTÂNCIA II - GLEBA 01 E FAZENDA ESTÂNCIA II - GLEBA 02	9500173967964	São Desidério	167,8	9500173967964A	-12,737639	-45,751240
SDD0971	FAZENDA FLOR DE ACAÇIA	9501905319282	São Desidério	70,0	9501905319282A	-12,737726	-44,837148
SDD0972	FAZENDA LOTE 2-A	9500334450703	São Desidério	416,7	9500334450703	-12,738174	-45,729747
SDD0973	FAZENDA CALINDÉ	9501812441045	São Desidério	40,8	9501812441045	-12,738633	-44,615533
SDD0974	FAZENDA GRANDE LESTE II	0000606198507	São Desidério	1112,0	0000606198507	-12,739081	-45,246881
SDD0975	FAZENDA ARARAS	9500506286200	São Desidério	428,5	9500506286200A	-12,739109	-45,476104
SDD0976	FAZENDA RIO PARDO	3011160176396	São Desidério	21,9	3011160176396A	-12,739332	-44,923762
SDD0977	FAZENDA QUERUBIM I E OUTRAS	9500689380099	São Desidério	3407,8	9500689380099	-12,739805	-46,003576
SDD0978	FAZENDA SANTO EXPEDITO	9500844258009	São Desidério	176,0	9500844258009	-12,739842	-45,396243
SDD0979	FAZENDA ARARAS 	0000600916777	São Desidério	836,6	0000600916777	-12,739935	-45,480282
SDD0980	FAZENDA HALINA E OUTRAS	9501904814409	São Desidério	41,0	9501904814409A	-12,740185	-44,971521
SDD0981	FAZENDA GRALHA AZUL	9500175130913	São Desidério	249,3	9500175130913	-12,740305	-46,013627
SDD0982	FAZENDA APARECIDA III	9501304523516	São Desidério	72,0	9501304523516	-12,740357	-44,711955
SDD0983	FAZENDA ARARAS	9500506286200	São Desidério	408,1	9500506286200B	-12,740802	-45,484667
SDD0984	FAZENDA SÃO LUCAS	9501301651904	São Desidério	297,6	9501301651904	-12,740815	-45,358161
SDD0985	FAZENDA PAJUSSARA II	9500848812108	São Desidério	15,2	9500848812108A	-12,740853	-45,372371
SDD0986	FAZENDA ASA BRANCA III	9500336103300	São Desidério	65,8	9500336103300	-12,740985	-45,936207
SDD0987	FAZENDA CALINDÉ	9290690101034	São Desidério	15,6	9290690101034A	-12,741152	-44,622541
SDD0988	FAZENDA TARUMÃ - GLEBA  01	9500177666667	São Desidério	334,5	9500177666667B	-12,741454	-45,831988
SDD0989	FAZENDA ESTÂNCIA III - GLEBA 01 E FAZENDA ESTÂNCIA III - GLEBA 02	0000512598536	São Desidério	75,9	0000512598536A	-12,741576	-45,755276
SDD0990	FAZENDA NIQUE	9501734194435	São Desidério	201,2	9501734194435C	-12,741640	-44,949439
SDD0991	FAZENDA ESMERALDA VI	9500685125400	São Desidério	162,7	9500685125400A	-12,742123	-45,349207
SDD0992	FAZENDA SANTA BÁRBARA IV	9500411668393	São Desidério	723,5	9500411668393B	-12,742205	-46,158957
SDD0993	FAZENDA COQUEIRO	9511296950847	São Desidério	10,8	9511296950847B	-12,742398	-44,766182
SDD0994	FAZENDA NOVO HORIZONTE DO NORTE II	9500339043847	São Desidério	382,6	9500339043847	-12,742610	-45,610539
SDD0995	FAZENDA ESMERALDA III	9500685124438	São Desidério	166,3	9500685124438A	-12,742764	-45,332352
SDD0996	FAZENDA CALINDÉ	9290690101034	São Desidério	20,3	9290690101034B	-12,743044	-44,626868
SDD0997	FAZENDA NOVA ESPERANÇA XI	9500336093908	São Desidério	367,5	9500336093908	-12,743291	-45,492701
SDD0998	FAZENDA REFOSCO	9501224473313	São Desidério	350,7	9501224473313	-12,743652	-45,890597
SDD0999	FAZENDA TARUMÃ - GLEBA  01	9500177666667	São Desidério	287,6	9500177666667C	-12,743805	-45,788743
SDD1000	FAZENDA ASA BRANCA IV	9500336103563	São Desidério	68,0	9500336103563	-12,744263	-45,932435
SDD1001	FAZENDA ESTÂNCIA IV - GLEBA 01 E FAZENDA ESTÂNCIA IV - GLEBA 02	0000512598536	São Desidério	81,5	0000512598536B	-12,744276	-45,758073
SDD1002	FAZENDA REQUINTE VIII	9500412071528	São Desidério	130,7	9500412071528	-12,744465	-46,095684
SDD1003	FAZANDA FURQUILHA	9501307676208	São Desidério	111,7	9501307676208	-12,744537	-44,919440
SDD1004	FAZENDA CARAJA E CARAJA II	3011160215987	São Desidério	749,6	3011160215987	-12,744946	-46,042891
SDD1005	FAZENDA HALINA E OUTRAS	2292960588159	São Desidério	891,0	2292960588159B	-12,745106	-45,001419
SDD1006	FAZENDA IMBAÚ III - LOTE 56	9510481929882	São Desidério	193,3	9510481929882	-12,745260	-46,130982
SDD1007	FAZENDA NOVO HORIZONTE DO NORTE I	9500339043928	São Desidério	623,6	9500339043928	-12,745297	-45,618429
SDD1008	FAZENDA IRMÃOS SANDRI	3011160169853	São Desidério	246,4	3011160169853C	-12,745609	-44,945514
SDD1009	FAZENDA MARIA GABRIELA	2460261379790	São Desidério	256,6	2460261379790A	-12,745861	-45,896768
SDD1010	FAZENDA PORTEIRA DO RIO GRANDE II	3011160129630	São Desidério	421,8	3011160129630	-12,746443	-45,964386
SDD1011	GABEL- GRUPO ALGODOEIRO	9511023971566	São Desidério	4,5	9511023971566	-12,746512	-45,940367
SDD1012	FAZENDA VITORIA	9500175967015	São Desidério	562,0	9500175967015	-12,746757	-45,764442
SDD1013	FAZENDA GABEL	9511023973186	São Desidério	3,1	9511023973186	-12,746982	-45,938087
SDD1014	FAZENDA PORTO DO SUCURIU	3011160331979	São Desidério	1129,7	3011160331979	-12,747081	-45,167309
SDD1015	FAZENDA OESTE	9500338243729	São Desidério	343,6	9500338243729	-12,747325	-45,835722
SDD1016	FAZENDA STRACCI V	9500418028837	São Desidério	125,0	9500418028837A	-12,748154	-46,174423
SDD1017	FAZENDA NOVA ESPERANÇA X	9500336093827	São Desidério	462,7	9500336093827B	-12,748299	-45,499947
SDD1018	FAZENDA MARIA GABRIELA	2460261379790	São Desidério	258,8	2460261379790B	-12,748510	-45,902200
SDD1019	FAZENDA ARAPONGAS	3011160199680	São Desidério	1164,9	3011160199680A	-12,749068	-45,098991
SDD1020	FAZENDA FURQUILHA	9500928827041	São Desidério	172,2	9500928827041B	-12,749324	-44,941831
SDD1021	FAZENDA SÃO JOÃO	9501570461836	São Desidério	281,0	9501570461836	-12,749392	-44,900984
SDD1022	FAZENDA HALINA E OUTRAS	9501904814409	São Desidério	23,0	9501904814409B	-12,749513	-44,966376
SDD1023	FAZENDA ESMERALDA IV	9500685125329	São Desidério	161,1	9500685125329A	-12,750521	-45,342706
SDD1024	FAZENDA ESMERALDA I	9500685124608	São Desidério	197,8	9500685124608A	-12,750949	-45,325107
SDD1025	FAZENDA DA SERRA E FAZENDA DA SERRA II	3011160308217	São Desidério	383,3	3011160308217A	-12,750966	-46,267179
SDD1026	FAZENDA SÃO LUCAS II	9500848910029	São Desidério	21,4	9500848910029A	-12,751172	-45,364291
SDD1027	FAZENDA MIRAÍ E NOVO HORIZONTE DO NORTE	0000518881418	São Desidério	1016,9	0000518881418	-12,751244	-45,631025
SDD1028	FAZENDA SANTA ADRIANA	9500765101900	São Desidério	173,3	9500765101900	-12,751390	-44,872657
SDD1029	FAZENDA SÃO BENTO	9500844257967	São Desidério	219,2	9500844257967	-12,751504	-45,396621
SDD1030	FAZENDA STRACCI V	9500418028837	São Desidério	309,8	9500418028837B	-12,751539	-46,182057
SDD1031	FAZENDA SANTA TEREZINHA	9500844258181	São Desidério	175,6	9500844258181	-12,751785	-45,387920
SDD1032	FAZENDA RIO PARDO	3011160176396	São Desidério	88,2	3011160176396B	-12,752113	-44,940103
SDD1033	FAZENDA RECANTO DA LAGOA	0000601858096	São Desidério	334,0	0000601858096A	-12,752363	-46,139172
SDD1034	FAZENDA TARUMÃ - GLEBA  01	9500177666667	São Desidério	186,4	9500177666667D	-12,752561	-45,770240
SDD1035	FAZENDA ESTÂNCIA II - GLEBA 01 E FAZENDA ESTÂNCIA II - GLEBA 02	9500173967964	São Desidério	258,0	9500173967964B	-12,753241	-45,731187
SDD1036	FAZENDA CALINDÉ	9501812359462	São Desidério	95,6	9501812359462	-12,753426	-44,614256
SDD1037	FAZENDA OESTE III	9500177666748	São Desidério	531,7	9500177666748A	-12,753610	-45,794850
SDD1038	FAZENDA ARARA I	9500685125086	São Desidério	137,4	9500685125086A	-12,753880	-45,369741
SDD1039	FAZENDA NOSSA SENHORA DA SALETE III	0000601858762	São Desidério	336,9	0000601858762	-12,754209	-46,129436
SDD1040	FAZENDA MARIA GABRIELA	2460261379790	São Desidério	675,8	2460261379790C	-12,754327	-45,912716
SDD1041	FAZENDA ESPERANÇA	9500682471030	São Desidério	151,8	9500682471030	-12,754334	-44,864988
SDD1042	FAZENDA CAPÃO VERDE	9511296799685	São Desidério	394,3	9511296799685	-12,754391	-44,756264
SDD1043	FAZENDA SÃO JOSÉ	9500924167110	São Desidério	216,1	9500924167110	-12,754403	-44,897100
SDD1044	FAZENDA NOVA ESPERANÇA IX	9500336094394	São Desidério	561,7	9500336094394	-12,755179	-45,513582
SDD1045	FAZENDA HALINA E OUTRAS	9501904814409	São Desidério	567,4	9501904814409C	-12,755287	-44,993446
SDD1046	FAZENDA CALINDÉ	9290690101034	São Desidério	229,5	9290690101034C	-12,755626	-44,623804
SDD1047	FAZENDA FURQUILHA	9501900183846	São Desidério	257,3	9501900183846B	-12,755838	-44,937469
SDD1048	FAZENDA NOSSA SENHORA APARECIDA	9511106040971	São Desidério	37,2	9511106040971B	-12,756030	-44,604975
SDD1049	FAZENDA NOVO HORIZONTE DO NORTE PARTE C	2292960587853	São Desidério	650,5	2292960587853	-12,756054	-45,644397
SDD1050	FAZENDA ESTÂNCIA III - GLEBA 01 E FAZENDA ESTÂNCIA III - GLEBA 02	0000512598536	São Desidério	129,0	0000512598536C	-12,756149	-45,735909
SDD1051	FAZENDA CATULER	3010780001328	São Desidério	36,9	3010780001328E	-12,756288	-44,604003
SDD1052	FAZENDA BOMBARDA	9500685124357	São Desidério	96,8	9500685124357A	-12,756317	-45,352795
SDD1053	FAZENDA CALINDÉ	9501498621696	São Desidério	117,2	9501498621696	-12,756560	-44,617285
SDD1054	FAZENDA AZUL-GLEBA 01	9500502664935	São Desidério	333,3	9500502664935A	-12,757066	-45,522276
SDD1055	FAZENDA STRACCI V-A	9500418029132	São Desidério	442,2	9500418029132	-12,757347	-46,194838
SDD1056	FAZENDA GAIVOTA	3011160199680	São Desidério	297,1	3011160199680B	-12,757487	-45,119936
SDD1057	FAZENDA ESTÂNCIA IV - GLEBA 01 E FAZENDA ESTÂNCIA IV - GLEBA 02	0000512598536	São Desidério	142,8	0000512598536D	-12,758247	-45,739474
SDD1058	FAZENDA JS	9501303380363	São Desidério	228,1	9501303380363A	-12,758621	-44,930499
SDD1059	FAZENDA MARIA GABRIELA	2460261379790	São Desidério	388,9	2460261379790D	-12,758869	-45,929540
SDD1060	FAZENDA ESMERALDA II	9500685124519	São Desidério	171,3	9500685124519A	-12,759144	-45,335957
SDD1061	FAZENDA NOSSA SENHORA DA SALETE IV	0000601860589	São Desidério	218,3	0000601860589	-12,759516	-46,131584
SDD1062	FAZENDA ESPERANÇA II	9511101852560	São Desidério	301,3	9511101852560	-12,759735	-44,859658
SDD1063	FAZENDA COMANDAI II	9501739382892	São Desidério	232,2	9501739382892A	-12,759745	-45,790128
SDD1064	FAZENDA HALINA E OUTRAS	2292960588159	São Desidério	47,3	2292960588159C	-12,759958	-44,959059
SDD1065	FAZENDA APARECIDA II	9501304522625	São Desidério	835,5	9501304522625	-12,759980	-44,850138
SDD1066	FAZENDA BARRA	9501574170259	São Desidério	345,9	9501574170259	-12,760116	-44,894549
SDD1067	FAZENDA NOVO HORIZONTE DO NORTE PARTE B	2292960587772	São Desidério	700,1	2292960587772	-12,760260	-45,654966
SDD1068	FAZENDA TRÊS IRMÃOS	9500688704982	São Desidério	256,2	9500688704982A	-12,760354	-45,847963
SDD1069	FAZENDA AZUL-GLEBA 01	9500502664935	São Desidério	348,7	9500502664935B	-12,760454	-45,528059
SDD1070	FAZENDA ALEGRIA I	9500253647200	São Desidério	22,1	9500253647200A	-12,760726	-45,181095
SDD1071	FAZENDA ARARA III	9500685125167	São Desidério	161,5	9500685125167A	-12,760888	-45,379063
SDD1072	FAZENDA ALEGRIA	9500253647200	São Desidério	239,4	9500253647200B	-12,761998	-45,189758
SDD1073	FAZENDA NOSSA SENHORA DA SALETE V	0000601859904	São Desidério	204,3	0000601859904	-12,762222	-46,130169
SDD1074	FAZENDA MARIA GABRIELA	2460261379790	São Desidério	4,0	2460261379790E	-12,762256	-45,936320
SDD1075	FAZENDA ARARA II	9500685125248	São Desidério	137,3	9500685125248A	-12,762292	-45,363173
SDD1076	FAZENDA TARUMÃ - GLEBA  01	9500177666667	São Desidério	172,7	9500177666667E	-12,762845	-45,750313
SDD1077	FAZENDA PRIMAVERA I	9501226891309	São Desidério	109,2	9501226891309A	-12,763010	-44,926172
SDD1078	FAZENDA ÁGUA LIMPA	9500256463771	São Desidério	2964,3	9500256463771A	-12,763127	-45,047878
SDD1079	FAZENDA COMANDAI	9500174775678	São Desidério	138,0	9500174775678A	-12,763500	-45,793080
SDD1080	FAZENDA TRÊS FRONTEIRAS	9502037266726	São Desidério	3,0	9502037266726A	-12,763519	-45,938481
SDD1081	FAZENDA HALINA E OUTRAS	9501904814409	São Desidério	593,9	9501904814409D	-12,763603	-44,987812
SDD1082	FAZENDA STRACCI VI, I-R E IV/B-R	3011160169500	São Desidério	436,6	3011160169500A	-12,763867	-46,209313
SDD1083	FAZENDA SÃO LOURENÇO	9501141031360	São Desidério	151,3	9501141031360A	-12,764115	-45,346548
SDD1084	FAZENDA DECISÃO E OUTRAS	9500175971713	São Desidério	4019,2	9500175971713	-12,764557	-45,282145
SDD1085	FAZENDA VISTA ALEGRE PARTE I	9999035831894	São Desidério	731,9	9999035831894	-12,764898	-45,133092
SDD1086	FAZENDA TRÊS FRONTEIRAS	9502037266726	São Desidério	28,6	9502037266726B	-12,765951	-45,939552
SDD1087	FAZENDA ZUTTION II	9500259647784	São Desidério	307,8	9500259647784	-12,766600	-45,984187
SDD1088	FAZENDA SONIA	0000606149395	São Desidério	204,7	0000606149395	-12,766752	-45,962905
SDD1089	FAZENDA OESTE III	9500177666748	São Desidério	203,6	9500177666748B	-12,766942	-45,755281
SDD1090	FAZENDA DA SERRA E FAZENDA DA SERRA II	3011160308217	São Desidério	712,8	3011160308217B	-12,766968	-46,266244
SDD1091	FAZENDA JULIANI	9501060357422	São Desidério	251,4	9501060357422	-12,767105	-46,053049
SDD1092	FAZENDA NOVO HORIZONTE DO NORTE PARTE A	2292960587500	São Desidério	754,6	2292960587500	-12,767378	-45,666251
SDD1093	FAZENDA DESCANSO	3011160126100	São Desidério	1028,4	3011160126100	-12,767571	-46,061386
SDD1094	FAZENDA TRÊS FRONTEIRAS	9502037266726	São Desidério	3,0	9502037266726C	-12,767613	-45,941033
SDD1095	FAZENDA MUSA E QUATRO RODAS	3011160142491	São Desidério	1351,4	3011160142491	-12,767747	-45,811674
SDD1096	FAZENDA BOM SUCESSO	9500253647200	São Desidério	248,1	9500253647200C	-12,767771	-45,197447
SDD1097	FAZENDA ARARA VI	9500685124942	São Desidério	130,2	9500685124942A	-12,767855	-45,388799
SDD1098	FAZENDA PARANÁ IV	9502037266807	São Desidério	19,8	9502037266807	-12,767998	-45,944229
SDD1099	FAZENDA NOVO HORIZONTE	9500686481838	São Desidério	48,8	9500686481838A	-12,768007	-44,937670
SDD1100	FAZENDA NOSSA SENHORA APARECIDA	9999385957483	São Desidério	521,3	9999385957483	-12,769046	-44,892250
SDD1101	FAZENDA TRÊS IRMÃOS	9501656293677	São Desidério	50,1	9501656293677	-12,769276	-45,835232
SDD1102	FAZENDA ARARA IV	9500685124780	São Desidério	162,1	9500685124780A	-12,769305	-45,372508
SDD1103	FAZENDA NASCENTE I	0000601858096	São Desidério	34,0	0000601858096B	-12,770007	-46,154786
SDD1104	FAZENDA CAIBATÉ	0000601858681	São Desidério	139,7	0000601858681	-12,770393	-46,165736
SDD1105	FAZENDA COMANDAI II	9501739382892	São Desidério	142,8	9501739382892B	-12,770477	-45,761244
SDD1106	FAZENDA JS	9501303380363	São Desidério	2,6	9501303380363B	-12,770612	-44,945014
SDD1107	FAZENDA VITÓRIA	9500253647200	São Desidério	245,8	9500253647200D	-12,771577	-45,207286
SDD1108	FAZENDA JS	9501303380363	São Desidério	2,8	9501303380363C	-12,771800	-44,943594
SDD1109	FAZENDA SANTO ANGELO E OUTRAS	9500256273212	São Desidério	2269,2	9500256273212	-12,771852	-46,092032
SDD1110	FAZENDA ALVORADA DO OESTE V	3011160302014	São Desidério	537,3	3011160302014	-12,772121	-45,677588
SDD1111	FAZENDA QUERUBIM E QUERUBIM II	9500336090216	São Desidério	1001,1	9500336090216	-12,772483	-46,037447
SDD1112	FAZENDA TRÊS IRMÃOS	9500688704982	São Desidério	149,9	9500688704982B	-12,772718	-45,828948
SDD1113	FAZENDA BOMBARDA II	9501819925692	São Desidério	302,1	9501819925692	-12,773161	-45,357425
SDD1114	FAZENDA NOSSA SENHORA AUXILIADORA II	9500257347058	São Desidério	1394,8	9500257347058	-12,773228	-45,401350
SDD1115	FAZENDA COMANDAI	9500174775678	São Desidério	104,1	9500174775678B	-12,773297	-45,765388
SDD1116	FAZENDA VEREDAS E CAMPO VERDE	9501304198003	São Desidério	1608,2	9501304198003	-12,773310	-45,547037
SDD1117	FAZENDA NOVO HORIZONTE	9500686481838	São Desidério	14,2	9500686481838B	-12,773380	-44,940859
SDD1118	FAZENDA VISTA ALEGRE PARTE II	9500685709746	São Desidério	269,8	9500685709746A	-12,774186	-45,143627
SDD1119	FAZENDA PARANÁ IV	3011160244146	São Desidério	437,9	3011160244146	-12,774241	-45,936377
SDD1120	FAZENDA SÃO MIGUEL	3011160126020	São Desidério	1007,6	3011160126020	-12,774266	-46,075453
SDD1121	FAZENDA CRISTO REI V	0000601859220	São Desidério	505,3	0000601859220	-12,775183	-46,176036
SDD1122	FAZENDA SANTO ANTÔNIO	9500253647200	São Desidério	248,2	9500253647200E	-12,775194	-45,216522
SDD1123	FAZENDA PRIMAVERA I - GLEBA II	9501226891309	São Desidério	17,6	9501226891309B	-12,775345	-44,938174
SDD1124	FAZENDA NOSSA SENHORA DA SALETE II	0000606187050	São Desidério	348,2	0000606187050	-12,775573	-46,157446
SDD1125	FAZENDA KOBAYASHI II	9501656541166	São Desidério	444,9	9501656541166	-12,775737	-46,118477
SDD1126	FAZENDA PAJUSSARA II	9500848812108	São Desidério	3,8	9500848812108B	-12,776420	-45,363605
SDD1127	FAZENDA SÃO LUCAS II	9500848910029	São Desidério	5,4	9500848910029B	-12,776629	-45,363867
SDD1128	FAZENDA HALINA E OUTRAS	2292960588159	São Desidério	1159,1	2292960588159D	-12,776693	-44,979877
SDD1129	FAZENDA PLANALTO	3011160196664	São Desidério	970,3	3011160196664	-12,777570	-45,570531
SDD1130	FAZENDA ARARA V	9500685124861	São Desidério	210,5	9500685124861	-12,777825	-45,383247
SDD1131	FAZENDA TRIÂNGULO	9500763684151	São Desidério	848,9	9500763684151	-12,777938	-44,674173
SDD1132	FAZENDA FLOR DE ACAÇIA	9501905319282	São Desidério	873,2	9501905319282B	-12,778424	-44,837200
SDD1133	FAZENDA ESPERANÇA III	9500418037232	São Desidério	384,5	9500418037232A	-12,779150	-45,439845
SDD1134	FAZENDA CAMPO ALTO	9510721314660	São Desidério	222,9	9510721314660A	-12,779446	-45,811067
SDD1135	FAZENDA VISTA ALEGRE PARTE III	9500685709746	São Desidério	241,9	9500685709746B	-12,779760	-45,147076
SDD1136	FAZENDA SÃO FRANCISCO	9500253647200	São Desidério	247,6	9500253647200F	-12,779975	-45,224264
SDD1137	FAZENDA FLOR DE LIZ	9501301652471	São Desidério	58,0	9501301652471B	-12,780868	-45,367198
SDD1138	FAZENDA CONQUISTA  ÁREA REMANESCENTE, FAZENDA CONQUISTA I, II, III, IV, V, VI, VII E VIII	3011160124752	São Desidério	500,3	3011160124752A	-12,781458	-45,742330
SDD1139	FAZENDA PARANA E OUTRAS	0000606038992	São Desidério	1160,3	0000606038992	-12,781887	-45,969338
SDD1140	FAZENDA CRISTO REI VI	0000601859815	São Desidério	863,6	0000601859815	-12,782402	-46,205643
SDD1141	FAZENDA LUCIANA	9501301652048	São Desidério	57,9	9501301652048B	-12,782906	-45,369924
SDD1142	FAZENDA VISTA ALEGRE PARTE IV	9500685709746	São Desidério	289,2	9500685709746C	-12,783331	-45,151842
SDD1143	FAZENDA SANTA CLARA	9500253646573	São Desidério	241,7	9500253646573	-12,783846	-45,232806
SDD1144	FAZENDA ARGENTA	9501655661109	São Desidério	499,9	9501655661109	-12,784646	-46,111979
SDD1145	FAZENDA VISTA ALEGRE PARTE V	9500685709746	São Desidério	235,1	9500685709746D	-12,784733	-45,157472
SDD1146	FAZENDA SÃO LOURENÇO	9501141031360	São Desidério	38,4	9501141031360B	-12,785395	-45,371688
SDD1147	FAZENDA SÃO LUIZ II  FERROVIA	9510721986099	São Desidério	12,0	9510721986099A	-12,785668	-44,939891
SDD1148	FAZENDA ESMERALDA VI	9500685125400	São Desidério	17,2	9500685125400B	-12,785838	-45,373818
SDD1149	FAZENDA REQUINTE VII	9500412071366	São Desidério	193,1	9500412071366	-12,785895	-46,166087
SDD1150	FAZENDA VISTA ALEGRE PARTE VI	9500685709746	São Desidério	240,3	9500685709746E	-12,786182	-45,162070
SDD1151	FAZENDA CAMPO ALTO	9510721314660	São Desidério	222,9	9510721314660B	-12,786266	-45,814969
SDD1152	FAZENDA SIRIEMA	9500418044603	São Desidério	1740,0	9500418044603	-12,786269	-45,417492
SDD1153	FAZENDA ESMERALDA V	9500685125590	São Desidério	13,8	9500685125590B	-12,786412	-45,374524
SDD1154	FAZENDA VISTA ALEGRE PARTE VII	9500685709746	São Desidério	242,5	9500685709746F	-12,786646	-45,168058
SDD1155	FAZENDA ESMERALDA IV	9500685125329	São Desidério	11,3	9500685125329B	-12,786841	-45,375127
SDD1156	FAZENDA SANTA MARIA	3011160201765	São Desidério	32,7	3011160201765A	-12,786930	-44,937669
SDD1157	FAZENDA AGROPECUÁRIA PATO BRANCO II	3011160230196	São Desidério	1961,6	3011160230196	-12,787266	-45,597567
SDD1158	FAZENDA ESMERALDA III	9500685124438	São Desidério	15,3	9500685124438B	-12,787307	-45,375753
